"","FieldMatch","ZIP_CODE","c_places","Cases_1","LabelY","ObjectID","GlobalID","CreationDate","Creator","EditDate","Editor"
"720","Orange-32709","32709","Christmas","<5",-2,720,"a0e5d4fa-6d32-476b-9e84-4e3a233eae00",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"721","Orange-32712","32712","Apopka","55",55,721,"8e9ccfd2-7458-4684-bde0-1b710fad392a",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"722","Orange-32751","32751","Maitland","15",15,722,"68b66089-44fc-46be-b200-489c3c86db59",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"723","Orange-32757","32757",NA,"0",0,723,"e2e6a256-da78-40da-adfa-3cc624673b99",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"724","Orange-32776","32776",NA,"0",0,724,"7fd14b0a-f489-463e-933f-be61f38052c0",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"725","Orange-32789","32789","Winter Park","28",28,725,"68cee5ab-4bc0-47ca-afa8-1e10dac292ef",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"726","Orange-32792","32792","Aloma, Winter Park","19",19,726,"b6fdb39c-f17c-426f-bc73-25d1b204b5c6",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"727","Orange-32798","32798","Zellwood","<5",-2,727,"86b20e3f-59d0-4936-93ce-dd3adf0ce139",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"728","Orange-32801","32801","Orlando","26",26,728,"50c78cbb-336c-487c-ab4f-a67996f9f7a2",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"729","Orange-32803","32803","Orlando","25",25,729,"e9b4f362-f4ad-4dc0-9456-ff288ff2d040",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"730","Orange-32804","32804","Orlando","6",6,730,"1f7cc8f2-6a10-4876-9842-234289ef6c48",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"731","Orange-32805","32805","Orlando","21",21,731,"be62e15a-2a90-4f3d-a616-821b717f6efa",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"732","Orange-32806","32806","Orlando","26",26,732,"cd397820-fa77-41b0-9e1a-33680f5cb857",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"733","Orange-32807","32807","Azalea Park, Orlando","30",30,733,"8af6905c-ab12-4210-be20-184996fbaeb9",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"734","Orange-32808","32808","Orlando, Pine Hills","39",39,734,"0d95fe48-2c5c-449d-92e9-d592e5796e8c",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"735","Orange-32809","32809","Belle Isle, Orlando","28",28,735,"504e1450-5728-4575-8907-544c2b0dd2d7",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"736","Orange-32810","32810","Orlando","29",29,736,"de9f7621-dc9d-430d-9cc9-563a31094faf",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"737","Orange-32811","32811","Orlando","43",43,737,"f770b394-6805-4f69-aa03-169b17a72981",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"738","Orange-32812","32812","Belle Isle, Orlando","40",40,738,"0834b239-f9e1-4e51-a30b-b9dd321cda7f",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"739","Orange-32814","32814","Orlando","7",7,739,"9b676f28-0b22-4c2a-a8b7-f025ce78637a",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"740","Orange-32816","32816",NA,"0",0,740,"e4d9dddd-de5f-4209-9678-dc674d2b8a09",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"741","Orange-32817","32817","Orlando","24",24,741,"c6e20791-a361-4614-bd2f-5c2b9353a793",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"742","Orange-32818","32818","Orlando","36",36,742,"1b5aada4-ddbd-42cb-a72d-cdaa4af49789",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"743","Orange-32819","32819","Orlando","26",26,743,"21259d26-cf7d-452c-926c-5f18d199aec3",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"744","Orange-32820","32820","Orlando","12",12,744,"7619eff4-faac-4c49-bceb-5196e9f91149",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"745","Orange-32821","32821","Orlando","37",37,745,"1514c0ab-5df0-4e6a-9a8d-086e4842463d",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"746","Orange-32822","32822","Orlando","103",103,746,"80d8b792-a0ff-45c7-a199-fff3972e50cc",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"747","Orange-32824","32824","Orlando","88",88,747,"1b50a0ab-63f4-4bf4-ae4e-a1a27019778d",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"748","Orange-32825","32825","Orlando","60",60,748,"9727e48b-1408-4e16-b6b7-03199eecbc69",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"749","Orange-32826","32826","Orlando","12",12,749,"f3c08c25-2030-42f4-9c98-d2169e268be9",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"750","Orange-32827","32827","Orlando","19",19,750,"583282b6-d7db-44fb-8aba-e10594df121b",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"751","Orange-32828","32828","Alafaya, Orlando","81",81,751,"6ebccc51-f554-4c1a-9001-d5d081d2012c",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"752","Orange-32829","32829","Orlando","27",27,752,"e30720d2-eda9-48e5-9aba-41a892ba5f33",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"753","Orange-32830","32830","Lake Buena Vista","<5",-2,753,"e3bc72be-48eb-446e-990b-40d470b2ccf0",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"754","Orange-32831","32831",NA,"0",0,754,"a0a07314-bcb9-47c8-aa8e-4bdf2c3aca7f",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"755","Orange-32832","32832","Orlando","35",35,755,"8dcd4716-098f-4758-92c6-df206f698ae7",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"756","Orange-32833","32833","Orlando","<5",-2,756,"fe7409bd-a4ce-4a5c-8edc-a31a74730ee3",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"757","Orange-32835","32835","Orlando","33",33,757,"4d5a0467-3a62-4127-b741-5d41b310b245",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"758","Orange-32836","32836","Orlando","20",20,758,"5e68c51f-7dec-4e99-9ef0-5f073bd58b6b",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"759","Orange-32837","32837","Orlando","70",70,759,"f4181530-29fd-4c04-87cf-c2208e0438eb",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"760","Orange-32839","32839","Orlando, Pine Castle","61",61,760,"4dd29ed9-8412-4051-b80e-551fe609f880",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"761","Orange-32859","32859",NA,"0",0,761,"350868b9-b46b-4453-b93c-92a7401c3de6",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"762","Orange-32860","32860",NA,"0",0,762,"15881da0-fc10-4601-b06d-6e1d571d3079",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"763","Orange-32861","32861",NA,"0",0,763,"bc696c14-0f70-43fb-9090-c8436e49a7f5",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"764","Orange-32867","32867",NA,"0",0,764,"2e5a8ac1-7f37-4bc4-92a3-d5c149474502",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"765","Orange-32869","32869",NA,"0",0,765,"44fc6b38-8b64-4423-87a2-3674a6d34d81",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"766","Orange-34734","34734","Gotha","9",9,766,"eb30ef04-cc03-4831-a9b8-6eafbf82524f",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"767","Orange-34760","34760",NA,"0",0,767,"0ab0f143-bf82-42dd-a2da-b70990290ecc",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"768","Orange-34761","34761","Ocoee","47",47,768,"34d92696-877f-4e36-8ab9-104dbc04cf96",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"769","Orange-34786","34786","Windermere","38",38,769,"44b5f44f-b651-4b34-b687-2e1462693f40",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"770","Orange-34787","34787","Oakland, Winter Garden","58",58,770,"4ae82861-95f4-4317-b746-a2b4464155ac",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"771","Osceola-33896","33896",NA,"0",0,771,"c10f1023-8ff8-4bad-8d29-67933db8b3c4",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"772","Osceola-33898","33898",NA,"0",0,772,"2d800907-2c67-4b5b-a6ea-fee601bad8e9",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"773","Osceola-34739","34739",NA,"0",0,773,"4bb31611-b5db-4eed-98da-e8f3e0c1a72c",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"774","Osceola-34741","34741","Kissimmee","67",67,774,"f584a293-e692-4515-97c1-f106eaf3476e",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"775","Osceola-34743","34743","Kissimmee","65",65,775,"05810bbe-772d-4da3-927e-191407c983e2",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"776","Osceola-34744","34744","Kissimmee","111",111,776,"b90f7532-a5e7-4890-8331-ef41b7dc3da2",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"777","Osceola-34745","34745",NA,"0",0,777,"54c940fd-a385-4401-b466-f7de8b9fd972",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"778","Osceola-34746","34746","Kissimmee","78",78,778,"21ec233f-5e5c-42a4-b740-1634a579f628",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"779","Osceola-34747","34747","Celebration, Kissimmee, Reunion","33",33,779,"55c7577a-5f11-418c-946f-7d061a2a6720",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"780","Osceola-34758","34758","Kissimmee, Poinciana","39",39,780,"d2708ebf-4caa-4368-a427-f08470f35f4f",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"781","Osceola-34759","34759",NA,"0",0,781,"485f5f69-b611-42c2-9bb5-d7549f64f150",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"782","Osceola-34769","34769","Saint Cloud","65",65,782,"5fe2fbea-4a3e-4ff0-9c4d-fdf601df9433",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"783","Osceola-34771","34771","Saint Cloud","29",29,783,"baf6ecc9-42ec-4c6a-a74c-a9e8603e18ef",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"784","Osceola-34772","34772","Saint Cloud","23",23,784,"951c0c56-dde0-48ad-8156-80a2d0b6d38d",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"785","Osceola-34773","34773","Harmony, Saint Cloud","5",5,785,"e71e6b11-ccc7-41cb-acda-9857e517a866",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"786","Osceola-34972","34972",NA,"0",0,786,"000463c8-5cb9-4473-bae2-d5637eaf6bd0",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"787","Palm Beach-00053","53",NA,"0",0,787,"61b9fac1-1bfa-4649-8762-f0806fca6149",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"788","Palm Beach-33401","33401","West Palm Beach","103",103,788,"f2f110bf-d8a9-411a-8a1b-6d0378e2f6d7",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"789","Palm Beach-33403","33403","Lake Park, Riviera Beach, West Palm Beach","20",20,789,"858e0561-046f-4335-a761-9c8841aa567d",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"790","Palm Beach-33404","33404","Palm Beach Shores, Riviera Beach, Singer Island, West Palm Beach","65",65,790,"9561a559-2078-4596-a35c-8b690e4d4f78",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"791","Palm Beach-33405","33405","West Palm Beach","27",27,791,"256b8c1e-8d8a-4106-87fe-6dc3362c261c",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"792","Palm Beach-33406","33406","Palm Springs, West Palm Beach","90",90,792,"4708edae-1841-4bdb-bda3-186e8c025c8c",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"793","Palm Beach-33407","33407","West Palm Beach","138",138,793,"0ded036b-9c9f-4d59-9cec-f4fef4408dbd",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"794","Palm Beach-33408","33408","Juno Beach, North Palm Beach","28",28,794,"7ff0225f-7d50-408d-9009-8fc2bb6a0e04",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"795","Palm Beach-33409","33409","West Palm Beach","51",51,795,"5ee326ab-ae65-4608-b1e1-851bc13c1449",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"796","Palm Beach-33410","33410","North Palm Beach, Palm Beach Gardens, West Palm Beach","75",75,796,"85f69ac4-315f-41a4-8e40-b96c111fe2cf",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"797","Palm Beach-33411","33411","Royal Palm Beach, Wellington, West Palm Beach","99",99,797,"420be4d0-806b-45c7-8fd3-1ade0f518a75",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"798","Palm Beach-33412","33412","Palm Beach Gardens, Royal Palm Beach, West Palm Beach","25",25,798,"e3624f60-6419-4fe3-9886-bc118a89961c",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"799","Palm Beach-33413","33413","West Palm Beach","19",19,799,"4e0152ad-3c34-4af0-82da-8f5422420da4",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"800","Palm Beach-33414","33414","Wellington, West Palm Beach","76",76,800,"475920ed-6cf7-4f56-bb40-9f8688e0f0d7",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"801","Palm Beach-33415","33415","Greenacres, West Palm Beach","142",142,801,"ec146858-20f7-4573-933f-d24b182a7a9c",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"802","Palm Beach-33417","33417","West Palm Beach","58",58,802,"200ed485-229c-4414-b01f-b634ed18e027",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"803","Palm Beach-33418","33418","Palm Beach Gardens, Riviera Beach, West Palm Beach","61",61,803,"878ecd92-27a7-47ee-bc87-bf7b7260411c",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"804","Palm Beach-33426","33426","Boynton Beach","71",71,804,"bdbce53c-b0dc-4689-b76f-b52642c161d3",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"805","Palm Beach-33428","33428","Boca Raton","82",82,805,"5c4717d1-202f-4763-b533-ca90b657590f",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"806","Palm Beach-33430","33430","Belle Glade, South Bay","190",190,806,"1d4e07f5-4f9b-45be-b1f8-43b363be7f1a",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"807","Palm Beach-33431","33431","Boca Raton","29",29,807,"dd030d40-0d84-4d09-97e6-60cb942cdd9a",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"808","Palm Beach-33432","33432","Boca Raton","20",20,808,"4803a577-5cee-4140-ae3a-9173926a7e6b",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"809","Palm Beach-33433","33433","Boca Raton","140",140,809,"3019a6b2-3ad6-4cdd-be54-d98a3e581740",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"810","Palm Beach-33434","33434","Boca Raton","37",37,810,"2b68e004-3ce3-4967-a39d-e6c52410285d",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"811","Palm Beach-33435","33435","Boynton Beach","150",150,811,"4838abb4-4249-4e7f-b5b5-227e01ea2aa6",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"812","Palm Beach-33436","33436","Boynton Beach","75",75,812,"43eb3a22-a2df-4a64-9b4c-786212b94029",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"813","Palm Beach-33437","33437","Boynton Beach","85",85,813,"c5ed335c-d4b8-4499-9084-97db13aa8eb7",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"814","Palm Beach-33438","33438","Canal Point","<5",-2,814,"ed82b68a-ce4e-4af4-9673-294b74d606ac",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"815","Palm Beach-33440","33440",NA,"0",0,815,"f3365442-c653-4156-8d07-5dc4b5cffe8e",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"816","Palm Beach-33444","33444","Delray Beach","77",77,816,"66a74345-6846-4c64-b698-286d571ff479",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"817","Palm Beach-33445","33445","Delray Beach","72",72,817,"55680b43-eeba-43ea-9da1-f8314e16cd44",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"818","Palm Beach-33446","33446","Delray Beach","81",81,818,"5abe65c8-dfc3-436f-a6de-8b7a0521531a",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"819","Palm Beach-33449","33449","Lake Worth, Wellington","32",32,819,"803e65c5-400a-479e-b839-cdb52a6d5eb4",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"820","Palm Beach-33458","33458","Jupiter","134",134,820,"cb4a9b9c-a374-4415-83c5-102c557aa8ea",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"821","Palm Beach-33460","33460","Lake Worth, Lake Worth Beach","126",126,821,"47073961-7a08-459d-9e09-6498a80328cd",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"822","Palm Beach-33461","33461","Lake Worth, Lake Worth Beach, Palm Springs","129",129,822,"aef80c62-fa3b-4c39-9f94-8dc2de3e5367",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"823","Palm Beach-33462","33462","Atlantis, Hypoluxo, Lake Worth, Lantana","86",86,823,"1f37d8d4-9318-4a2c-8c82-65dde911cb64",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"824","Palm Beach-33463","33463","Greenacres, Lake Worth","168",168,824,"3ffb03b7-5ace-4403-8e73-2141511a4270",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"825","Palm Beach-33467","33467","Greenacres, Lake Worth, Wellington","99",99,825,"e4c0e7f1-030b-4bf8-8da6-f6fe7fa33377",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"826","Palm Beach-33469","33469","Jupiter, Tequesta","12",12,826,"b6d5fe34-2e17-4072-a5dc-358a1ea9c9f7",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"827","Palm Beach-33470","33470","Loxahatchee, Loxahatchee Groves","35",35,827,"6fd842ff-775f-430c-b351-d0c1d1a0e703",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"828","Palm Beach-33472","33472","Boynton Beach","25",25,828,"97fca37f-4ea4-4687-a10a-73f3c8653f80",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"829","Palm Beach-33473","33473","Boynton Beach","15",15,829,"278d0346-f9dc-48ba-8caf-2b9528800ae7",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"830","Palm Beach-33474","33474",NA,"0",0,830,"4bf9252d-12c3-4034-bc22-0deb5ea75a39",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"831","Palm Beach-33476","33476","Pahokee","43",43,831,"c2f8006d-6f95-4740-9350-933256bb0dac",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"832","Palm Beach-33477","33477","Jupiter","20",20,832,"6823c056-51c8-4d58-b766-ccc307995377",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"833","Palm Beach-33478","33478","Jupiter","16",16,833,"03cd459c-5897-49ec-bb11-ac039eb95dc9",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"834","Palm Beach-33480","33480","Palm Beach, South Palm Beach","21",21,834,"0d2d1d7c-672e-466e-8fdd-a624d7bbd884",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"835","Palm Beach-33481","33481",NA,"0",0,835,"239353f8-b25c-4edb-bc24-d085cdfc60b6",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"836","Palm Beach-33483","33483","Delray Beach","21",21,836,"103a7dd7-f485-478e-80f8-ab3142bbccd7",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"837","Palm Beach-33484","33484","Delray Beach, West Delray Beach","121",121,837,"a68a26b4-6d48-42d0-9453-9cb39763ba47",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"838","Palm Beach-33486","33486","Boca Raton","84",84,838,"80bda0a5-c9a8-4820-8d99-b441c72089d8",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"839","Palm Beach-33487","33487","Boca Raton","29",29,839,"95ac0fc8-b922-43e6-86e4-0e845eacfd55",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"840","Palm Beach-33493","33493","South Bay","33",33,840,"be833428-8209-45f0-bec9-092ec8f368fa",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"841","Palm Beach-33496","33496","Boca Raton","45",45,841,"9b2a72fd-313a-4b3b-8aa3-53c9ee6b7862",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"842","Palm Beach-33498","33498","Boca Raton","24",24,842,"31c6d95d-ea7b-46ea-942d-3d3f6b5995e2",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"843","Palm Beach-34974","34974",NA,"0",0,843,"fd3f5662-d8b8-410b-9ace-a1e99437fdd7",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"844","Pasco-33523","33523","Dade City","8",8,844,"2e830a47-1269-4b77-8d61-e2d9a4025be8",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
